city,state_id,state_name,county_fips,county_name
Redway,CA,California,6023,Humboldt
Piney Mountain,VA,Virginia,51003,Albemarle
Sheridan,CA,California,6061,Placer
Lower Lake,CA,California,6033,Lake
Lake Riverside,CA,California,6065,Riverside
Emory,TX,Texas,48379,Rains
Ferndale,CA,California,6023,Humboldt
Rosebud,TX,Texas,48145,Falls
Byers,CO,Colorado,8005,Arapahoe
Shell Ridge,CA,California,6013,Contra Costa
Claypool Hill,VA,Virginia,51185,Tazewell
Penn Valley,CA,California,6057,Nevada
Cresson,TX,Texas,48221,Hood
Manson,WA,Washington,53007,Chelan
Ruckersville,VA,Virginia,51079,Greene
Tye,TX,Texas,48441,Taylor
Thermal,CA,California,6065,Riverside
Nokesville,VA,Virginia,51153,Prince William
Forest Meadows,CA,California,6009,Calaveras
Hawkins,TX,Texas,48499,Wood
China Grove,TX,Texas,48029,Bexar
Honaker,VA,Virginia,51167,Russell
Duluth,WA,Washington,53011,Clark
Bull Run Mountain Estates,VA,Virginia,51153,Prince William
Naples,TX,Texas,48343,Morris
Berry Creek,CA,California,6007,Butte
Avila Beach,CA,California,6079,San Luis Obispo
Tieton,WA,Washington,53077,Yakima
Ranchitos del Norte,TX,Texas,48427,Starr
Nellysford,VA,Virginia,51125,Nelson
Byron,CA,California,6013,Contra Costa
Wallis,TX,Texas,48015,Austin
Orange Grove,TX,Texas,48249,Jim Wells
Thorndale,TX,Texas,48331,Milam
Springville,VA,Virginia,51185,Tazewell
Elkhart,TX,Texas,48001,Anderson
Fairchilds,TX,Texas,48157,Fort Bend
Swede Heaven,WA,Washington,53061,Snohomish
Alamosa East,CO,Colorado,8003,Alamosa
Herlong,CA,California,6035,Lassen
Eden,TX,Texas,48095,Concho
Uhland,TX,Texas,48055,Caldwell
Encantada-Ranchito-El Calaboz,TX,Texas,48061,Cameron
Henry Fork,VA,Virginia,51067,Franklin
Farwell,TX,Texas,48369,Parmer
Asotin,WA,Washington,53003,Asotin
Von Ormy,TX,Texas,48029,Bexar
Roscoe,TX,Texas,48353,Nolan
Clintwood,VA,Virginia,51051,Dickenson
Entiat,WA,Washington,53007,Chelan
Garrett,WA,Washington,53071,Walla Walla
Brownsboro,TX,Texas,48213,Henderson
Munday,TX,Texas,48275,Knox
Florence,TX,Texas,48491,Williamson
Stowell,TX,Texas,48071,Chambers
Twin Lakes,VA,Virginia,51079,Greene
Stuart,VA,Virginia,51141,Patrick
Markham,TX,Texas,48321,Matagorda
Lake Medina Shores,TX,Texas,48019,Bandera
Del Rey,CA,California,6019,Fresno
Mount Hermon,CA,California,6087,Santa Cruz
Cripple Creek,CO,Colorado,8119,Teller
Nevada,TX,Texas,48085,Collin
Fort Clark Springs,TX,Texas,48271,Kinney
Emerald Bay,TX,Texas,48423,Smith
Manchaca,TX,Texas,48453,Travis
Rogers,TX,Texas,48027,Bell
Holiday Lakes,TX,Texas,48039,Brazoria
LaCoste,TX,Texas,48325,Medina
Blue Lake,CA,California,6023,Humboldt
Hemphill,TX,Texas,48403,Sabine
Saticoy,CA,California,6111,Ventura
Marion,TX,Texas,48187,Guadalupe
Alto,TX,Texas,48073,Cherokee
Palm Valley,TX,Texas,48061,Cameron
Keenesburg,CO,Colorado,8123,Weld
Kemp,TX,Texas,48257,Kaufman
Cascade-Chipita Park,CO,Colorado,8041,El Paso
Newark,TX,Texas,48497,Wise
Canyon Creek,TX,Texas,48221,Hood
Waitsburg,WA,Washington,53071,Walla Walla
Martindale,TX,Texas,48055,Caldwell
Ore City,TX,Texas,48459,Upshur
Cottonwood Shores,TX,Texas,48053,Burnet
Belmont Estates,VA,Virginia,51165,Rockingham
Bevil Oaks,TX,Texas,48245,Jefferson
Hurt,VA,Virginia,51143,Pittsylvania
Van Vleck,TX,Texas,48321,Matagorda
Rancho Alegre,TX,Texas,48249,Jim Wells
Redland,TX,Texas,48005,Angelina
Iraan,TX,Texas,48371,Pecos
Lexington,TX,Texas,48287,Lee
Jewett,TX,Texas,48289,Leon
Harper,TX,Texas,48171,Gillespie
Arcola,VA,Virginia,51107,Loudoun
Callender,CA,California,6079,San Luis Obispo
Clear Lake Shores,TX,Texas,48167,Galveston
Courtland,VA,Virginia,51175,Southampton
Waterville,WA,Washington,53017,Douglas
Las Quintas Fronterizas,TX,Texas,48323,Maverick
Onancock,VA,Virginia,51001,Accomack
Weber City,VA,Virginia,51169,Scott
Claude,TX,Texas,48011,Armstrong
Halifax,VA,Virginia,51083,Halifax
Basin City,WA,Washington,53021,Franklin
Newcastle,CA,California,6061,Placer
China,TX,Texas,48245,Jefferson
Pasatiempo,CA,California,6087,Santa Cruz
Ames,TX,Texas,48291,Liberty
César Chávez,TX,Texas,48215,Hidalgo
Spur,TX,Texas,48125,Dickens
Morton,WA,Washington,53041,Lewis
Laytonville,CA,California,6045,Mendocino
Kenbridge,VA,Virginia,51111,Lunenburg
Crocker,WA,Washington,53053,Pierce
Brightwood,VA,Virginia,51113,Madison
Grizzly Flats,CA,California,6017,El Dorado
Harriston,VA,Virginia,51015,Augusta
Oyster Creek,TX,Texas,48039,Brazoria
Maricopa,CA,California,6029,Kern
Gretna,VA,Virginia,51143,Pittsylvania
Muniz,TX,Texas,48215,Hidalgo
Clay,CA,California,6067,Sacramento
Malaga,CA,California,6019,Fresno
Mariposa,CA,California,6043,Mariposa
Anderson Island,WA,Washington,53053,Pierce
Valley Mills,TX,Texas,48035,Bosque
Chico,TX,Texas,48497,Wise
Knightsen,CA,California,6013,Contra Costa
Bowling Green,VA,Virginia,51033,Caroline
Buchanan,VA,Virginia,51023,Botetourt
Dryden,VA,Virginia,51105,Lee
Woodacre,CA,California,6041,Marin
Holland,TX,Texas,48027,Bell
Frankston,TX,Texas,48001,Anderson
New Summerfield,TX,Texas,48073,Cherokee
Yosemite Valley,CA,California,6043,Mariposa
Clarksville,VA,Virginia,51117,Mecklenburg
Sunnyside-Tahoe City,CA,California,6061,Placer
Wiggins,CO,Colorado,8087,Morgan
Boling,TX,Texas,48481,Wharton
Pine Island,TX,Texas,48473,Waller
Tahoe Vista,CA,California,6061,Placer
Emory,VA,Virginia,51191,Washington
Lamar,TX,Texas,48007,Aransas
Towaoc,CO,Colorado,8083,Montezuma
Elkhorn,CA,California,6053,Monterey
Ranchos Penitas West,TX,Texas,48479,Webb
Julesburg,CO,Colorado,8115,Sedgwick
Lindsay,TX,Texas,48097,Cooke
Yarrow Point,WA,Washington,53033,King
Big River,CA,California,6071,San Bernardino
Tenaha,TX,Texas,48419,Shelby
Chester Gap,VA,Virginia,51157,Rappahannock
Minturn,CO,Colorado,8037,Eagle
Alpaugh,CA,California,6107,Tulare
Hasley Canyon,CA,California,6037,Los Angeles
Palo Cedro,CA,California,6089,Shasta
McKinney Acres,TX,Texas,48003,Andrews
Skyland Estates,VA,Virginia,51187,Warren
Fowler,CO,Colorado,8089,Otero
Mountain Ranch,CA,California,6009,Calaveras
Langley,WA,Washington,53029,Island
Gerber,CA,California,6103,Tehama
Covelo,CA,California,6045,Mendocino
Kempner,TX,Texas,48281,Lampasas
Camanche North Shore,CA,California,6005,Amador
Runge,TX,Texas,48255,Karnes
Lorenzo,TX,Texas,48107,Crosby
Southmayd,TX,Texas,48181,Grayson
Matheny,CA,California,6107,Tulare
Kettleman City,CA,California,6031,Kings
Rocksprings,TX,Texas,48137,Edwards
Gruver,TX,Texas,48195,Hansford
Sea Ranch,CA,California,6097,Sonoma
Timpson,TX,Texas,48419,Shelby
Acalanes Ridge,CA,California,6013,Contra Costa
Waelder,TX,Texas,48177,Gonzales
Pierce,CO,Colorado,8123,Weld
Johnstonville,CA,California,6035,Lassen
Petersburg,TX,Texas,48189,Hale
Calvert,TX,Texas,48395,Robertson
Clear Lake,WA,Washington,53053,Pierce
Rock Island,WA,Washington,53017,Douglas
Ransom Canyon,TX,Texas,48303,Lubbock
Daisetta,TX,Texas,48291,Liberty
Randolph AFB,TX,Texas,48029,Bexar
Santa Margarita,CA,California,6079,San Luis Obispo
Tonasket,WA,Washington,53047,Okanogan
Knox City,TX,Texas,48275,Knox
Puget Island,WA,Washington,53069,Wahkiakum
Gholson,TX,Texas,48309,McLennan
Point Roberts,WA,Washington,53073,Whatcom
Parachute,CO,Colorado,8045,Garfield
Rosharon,TX,Texas,48039,Brazoria
Siesta Shores,TX,Texas,48505,Zapata
Hill Country Village,TX,Texas,48029,Bexar
Georgetown,CO,Colorado,8019,Clear Creek
Clint,TX,Texas,48141,El Paso
Westhaven-Moonstone,CA,California,6023,Humboldt
Gilcrest,CO,Colorado,8123,Weld
Tornillo,TX,Texas,48141,El Paso
Fairmead,CA,California,6039,Madera
Dash Point,WA,Washington,53053,Pierce
Union Hall,VA,Virginia,51067,Franklin
Dooms,VA,Virginia,51015,Augusta
Taft Mosswood,CA,California,6077,San Joaquin
Browns Point,WA,Washington,53053,Pierce
Glasgow,VA,Virginia,51163,Rockbridge
Floyd Hill,CO,Colorado,8019,Clear Creek
Redwater,TX,Texas,48037,Bowie
Gratton,VA,Virginia,51185,Tazewell
Lost Creek,TX,Texas,48453,Travis
Fort Davis,TX,Texas,48243,Jeff Davis
Brookneal,VA,Virginia,51031,Campbell
Fort Dick,CA,California,6015,Del Norte
Inverness,CA,California,6041,Marin
Anton,TX,Texas,48219,Hockley
Paducah,TX,Texas,48101,Cottle
Winter Park,CO,Colorado,8049,Grand
Coyote Acres,TX,Texas,48249,Jim Wells
Glenvar,VA,Virginia,51161,Roanoke
Occoquan,VA,Virginia,51153,Prince William
Shandon,CA,California,6079,San Luis Obispo
Buena,WA,Washington,53077,Yakima
Pembroke,VA,Virginia,51071,Giles
Tom Bean,TX,Texas,48181,Grayson
Coulee Dam,WA,Washington,53047,Okanogan
Jamaica Beach,TX,Texas,48167,Galveston
Crowley Lake,CA,California,6051,Mono
Hackberry,TX,Texas,48121,Denton
Captains Cove,VA,Virginia,51001,Accomack
Plymouth,CA,California,6005,Amador
Maxwell,CA,California,6011,Colusa
Rio Vista,TX,Texas,48251,Johnson
Palouse,WA,Washington,53075,Whitman
Bolinas,CA,California,6041,Marin
Belview,VA,Virginia,51121,Montgomery
New Waverly,TX,Texas,48471,Walker
West Park,CA,California,6019,Fresno
Edinburg,VA,Virginia,51171,Shenandoah
Bradbury,CA,California,6037,Los Angeles
Republic,WA,Washington,53019,Ferry
Bracey,VA,Virginia,51117,Mecklenburg
Bassett,VA,Virginia,51089,Henry
Tiki Island,TX,Texas,48167,Galveston
Berryville,TX,Texas,48213,Henderson
Amelia Court House,VA,Virginia,51007,Amelia
Powderly,TX,Texas,48277,Lamar
Hydesville,CA,California,6023,Humboldt
Bogata,TX,Texas,48387,Red River
Elliston,VA,Virginia,51121,Montgomery
Los Indios,TX,Texas,48061,Cameron
Warren,TX,Texas,48457,Tyler
Meadow View,VA,Virginia,51191,Washington
Riner,VA,Virginia,51121,Montgomery
Ordway,CO,Colorado,8025,Crowley
Penhook,VA,Virginia,51067,Franklin
St. Paul,TX,Texas,48085,Collin
Tioga,TX,Texas,48181,Grayson
Deltaville,VA,Virginia,51119,Middlesex
Neah Bay,WA,Washington,53009,Clallam
Robert Lee,TX,Texas,48081,Coke
Grand Coulee,WA,Washington,53025,Grant
McClellan Park,CA,California,6067,Sacramento
Lakeview,WA,Washington,53025,Grant
Maud,TX,Texas,48037,Bowie
Parklawn,CA,California,6099,Stanislaus
Ridgway,CO,Colorado,8091,Ouray
Asherton,TX,Texas,48127,Dimmit
Riesel,TX,Texas,48309,McLennan
Knights Landing,CA,California,6113,Yolo
Lompico,CA,California,6087,Santa Cruz
Gorman,TX,Texas,48133,Eastland
Ouray,CO,Colorado,8091,Ouray
Point Venture,TX,Texas,48453,Travis
Riverdale Park,CA,California,6099,Stanislaus
Thornton,CA,California,6077,San Joaquin
Maypearl,TX,Texas,48139,Ellis
Arp,TX,Texas,48423,Smith
St. Jo,TX,Texas,48337,Montague
Wink,TX,Texas,48495,Winkler
Callender Lake,TX,Texas,48467,Van Zandt
Groveton,TX,Texas,48455,Trinity
Hart,TX,Texas,48069,Castro
Beale AFB,CA,California,6115,Yuba
McCloud,CA,California,6093,Siskiyou
Cape Charles,VA,Virginia,51131,Northampton
Julian,CA,California,6073,San Diego
Silverado Resort,CA,California,6055,Napa
Cedar Ridge,CA,California,6109,Tuolumne
New London,TX,Texas,48401,Rusk
Cobb,CA,California,6033,Lake
Red Lick,TX,Texas,48037,Bowie
North Bonneville,WA,Washington,53059,Skamania
Santa Anna,TX,Texas,48083,Coleman
Eustace,TX,Texas,48213,Henderson
Pala,CA,California,6073,San Diego
Rushmere,VA,Virginia,51093,Isle of Wight
Chalfant,CA,California,6051,Mono
Tolar,TX,Texas,48221,Hood
Talmage,CA,California,6045,Mendocino
Tuttletown,CA,California,6109,Tuolumne
Sultana,CA,California,6107,Tulare
Electric City,WA,Washington,53025,Grant
Cedar Bluff,VA,Virginia,51185,Tazewell
Manassa,CO,Colorado,8021,Conejos
Bronte,TX,Texas,48081,Coke
Wattsville,VA,Virginia,51001,Accomack
Sterling City,TX,Texas,48431,Sterling
Wortham,TX,Texas,48161,Freestone
Pastoria,VA,Virginia,51001,Accomack
Lakeport,TX,Texas,48183,Gregg
Aspen Park,CO,Colorado,8059,Jefferson
Ilwaco,WA,Washington,53049,Pacific
March ARB,CA,California,6065,Riverside
Cross Plains,TX,Texas,48059,Callahan
East Tawakoni,TX,Texas,48379,Rains
Taft Southwest,TX,Texas,48409,San Patricio
Squirrel Mountain Valley,CA,California,6029,Kern
Mustang Ridge,TX,Texas,48453,Travis
Machias,WA,Washington,53061,Snohomish
Westlake Corner,VA,Virginia,51067,Franklin
Omaha,TX,Texas,48343,Morris
Lazy Acres,CO,Colorado,8013,Boulder
Tulelake,CA,California,6093,Siskiyou
Monte Rio,CA,California,6097,Sonoma
Thrall,TX,Texas,48491,Williamson
Rice,TX,Texas,48349,Navarro
Tahoma,CA,California,6061,Placer
Earth,TX,Texas,48279,Lamb
Cleone,CA,California,6045,Mendocino
Westley,CA,California,6099,Stanislaus
Herald,CA,California,6067,Sacramento
Dillon,CO,Colorado,8117,Summit
Bremond,TX,Texas,48395,Robertson
Springville,CA,California,6107,Tulare
Kittredge,CO,Colorado,8059,Jefferson
Lakewood Village,TX,Texas,48121,Denton
Louise,TX,Texas,48481,Wharton
Hargill,TX,Texas,48215,Hidalgo
Twisp,WA,Washington,53047,Okanogan
Coahoma,TX,Texas,48227,Howard
Fruitdale,CA,California,6085,Santa Clara
Fort Chiswell,VA,Virginia,51197,Wythe
La Honda,CA,California,6081,San Mateo
Oak Creek,CO,Colorado,8107,Routt
Roslyn,WA,Washington,53037,Kittitas
Butte Creek Canyon,CA,California,6007,Butte
Minkler,CA,California,6019,Fresno
Lakeside City,TX,Texas,48009,Archer
Westminster,TX,Texas,48085,Collin
Poncha Springs,CO,Colorado,8015,Chaffee
White Deer,TX,Texas,48065,Carson
Dolores,CO,Colorado,8083,Montezuma
Maurertown,VA,Virginia,51171,Shenandoah
Ellicott,CO,Colorado,8041,El Paso
Basye,VA,Virginia,51171,Shenandoah
Coolidge,TX,Texas,48293,Limestone
Mountain Gate,CA,California,6089,Shasta
Sam Rayburn,TX,Texas,48241,Jasper
Boonville,CA,California,6045,Mendocino
Shenandoah Shores,VA,Virginia,51187,Warren
Buchanan Lake Village,TX,Texas,48299,Llano
Wallace,CA,California,6009,Calaveras
Bow Mar,CO,Colorado,8005,Arapahoe
Loma,CO,Colorado,8077,Mesa
Camptown,VA,Virginia,51093,Isle of Wight
Hardin,TX,Texas,48291,Liberty
Santa Susana,CA,California,6111,Ventura
Lake Bosworth,WA,Washington,53061,Snohomish
Clarksville City,TX,Texas,48183,Gregg
Coldspring,TX,Texas,48407,San Jacinto
Lake of the Woods,CA,California,6029,Kern
Craigsville,VA,Virginia,51015,Augusta
Linnell Camp,CA,California,6107,Tulare
Jonesville,VA,Virginia,51105,Lee
Boston,VA,Virginia,51001,Accomack
Hotchkiss,CO,Colorado,8029,Delta
Jolivue,VA,Virginia,51015,Augusta
Point,TX,Texas,48379,Rains
Blue Ridge,TX,Texas,48085,Collin
Upper Bear Creek,CO,Colorado,8019,Clear Creek
Pine Brook Hill,CO,Colorado,8013,Boulder
Vega,TX,Texas,48359,Oldham
Blue River,CO,Colorado,8117,Summit
Hopland,CA,California,6045,Mendocino
Pound,VA,Virginia,51195,Wise
Prices Fork,VA,Virginia,51121,Montgomery
Port Gamble Tribal Community,WA,Washington,53035,Kitsap
Garberville,CA,California,6023,Humboldt
Mesa Verde,CA,California,6065,Riverside
Sherwood Shores,TX,Texas,48181,Grayson
Keystone,CO,Colorado,8117,Summit
Ignacio,CO,Colorado,8067,La Plata
Fieldale,VA,Virginia,51089,Henry
Centerville,TX,Texas,48289,Leon
Celeste,TX,Texas,48231,Hunt
Howard,CO,Colorado,8043,Fremont
Arrington,VA,Virginia,51125,Nelson
Haxtun,CO,Colorado,8095,Phillips
Camanche Village,CA,California,6005,Amador
Brady,WA,Washington,53027,Grays Harbor
Lake Don Pedro,CA,California,6043,Mariposa
Stratford,CA,California,6031,Kings
Bandera,TX,Texas,48019,Bandera
Glidden,TX,Texas,48089,Colorado
Sandia,TX,Texas,48249,Jim Wells
Moulton,TX,Texas,48285,Lavaca
Grundy,VA,Virginia,51027,Buchanan
Sugar Grove,VA,Virginia,51173,Smyth
Dotsero,CO,Colorado,8037,Eagle
Goochland,VA,Virginia,51075,Goochland
Norris Canyon,CA,California,6013,Contra Costa
Dorris,CA,California,6093,Siskiyou
Mikes,TX,Texas,48427,Starr
Upper Lake,CA,California,6033,Lake
Sudan,TX,Texas,48279,Lamb
Odessa,WA,Washington,53043,Lincoln
Independence,VA,Virginia,51077,Grayson
Bodega,CA,California,6097,Sonoma
Garrett,TX,Texas,48139,Ellis
McKenna,WA,Washington,53053,Pierce
Clinton,WA,Washington,53029,Island
Whitewater,CA,California,6065,Riverside
Diablo Grande,CA,California,6099,Stanislaus
Lake Ketchum,WA,Washington,53061,Snohomish
Sanford,CO,Colorado,8021,Conejos
Plainview,CA,California,6107,Tulare
Lake Tanglewood,TX,Texas,48381,Randall
Seabeck,WA,Washington,53035,Kitsap
Fuller Acres,CA,California,6029,Kern
Simonton,TX,Texas,48157,Fort Bend
Port O'Connor,TX,Texas,48057,Calhoun
Teviston,CA,California,6107,Tulare
Fieldbrook,CA,California,6023,Humboldt
North Edwards,CA,California,6029,Kern
Mi-Wuk Village,CA,California,6109,Tuolumne
Blende,CO,Colorado,8101,Pueblo
Soda Bay,CA,California,6033,Lake
Mount Crested Butte,CO,Colorado,8051,Gunnison
Reid Hope King,TX,Texas,48061,Cameron
Garrison,TX,Texas,48347,Nacogdoches
Miles,TX,Texas,48399,Runnels
Savoy,TX,Texas,48147,Fannin
Trinidad,TX,Texas,48213,Henderson
Deer Park,CA,California,6055,Napa
Walnut Springs,TX,Texas,48035,Bosque
Lometa,TX,Texas,48281,Lampasas
East Mountain,TX,Texas,48459,Upshur
Wilbur,WA,Washington,53043,Lincoln
Walker,CA,California,6051,Mono
Mendocino,CA,California,6045,Mendocino
Indian Lake,TX,Texas,48061,Cameron
East Tulare Villa,CA,California,6107,Tulare
Lasara,TX,Texas,48489,Willacy
White Swan,WA,Washington,53077,Yakima
Rankin,TX,Texas,48461,Upton
St. Paul,VA,Virginia,51195,Wise
Blacklake,CA,California,6079,San Luis Obispo
Indian Springs,TX,Texas,48373,Polk
Sunol,CA,California,6001,Alameda
Log Lane Village,CO,Colorado,8087,Morgan
Naches,WA,Washington,53077,Yakima
Valley View,TX,Texas,48097,Cooke
Ruston,WA,Washington,53053,Pierce
Summerland,CA,California,6083,Santa Barbara
Isleton,CA,California,6067,Sacramento
Happy Camp,CA,California,6093,Siskiyou
Laurel Park,VA,Virginia,51089,Henry
Potrero,CA,California,6073,San Diego
Malott,WA,Washington,53047,Okanogan
O'Donnell,TX,Texas,48305,Lynn
Blooming Grove,TX,Texas,48349,Navarro
Aspermont,TX,Texas,48433,Stonewall
Middleburg,VA,Virginia,51107,Loudoun
Calhan,CO,Colorado,8041,El Paso
Marrowstone,WA,Washington,53031,Jefferson
Chula Vista,TX,Texas,48507,Zavala
Fabrica,TX,Texas,48323,Maverick
Cheyenne Wells,CO,Colorado,8017,Cheyenne
Esmont,VA,Virginia,51003,Albemarle
Crawford,TX,Texas,48309,McLennan
Sand Springs,TX,Texas,48227,Howard
New Deal,TX,Texas,48303,Lubbock
San Felipe,TX,Texas,48015,Austin
Occidental,CA,California,6097,Sonoma
Beckville,TX,Texas,48365,Panola
Roy,WA,Washington,53053,Pierce
Rising Star,TX,Texas,48133,Eastland
Cowiche,WA,Washington,53077,Yakima
Mossyrock,WA,Washington,53041,Lewis
Penryn,CA,California,6061,Placer
La Jara,CO,Colorado,8021,Conejos
Greenville,CA,California,6063,Plumas
Crowell,TX,Texas,48155,Foard
La Veta,CO,Colorado,8055,Huerfano
Mountain City,TX,Texas,48209,Hays
Tranquillity,CA,California,6019,Fresno
Hilshire Village,TX,Texas,48201,Harris
Parksley,VA,Virginia,51001,Accomack
Joaquin,TX,Texas,48419,Shelby
Aguanga,CA,California,6065,Riverside
Dollar Point,CA,California,6061,Placer
Paragon Estates,CO,Colorado,8013,Boulder
Dawson,TX,Texas,48349,Navarro
Deer Trail,CO,Colorado,8005,Arapahoe
Pineland,TX,Texas,48403,Sabine
Tekoa,WA,Washington,53075,Whitman
Cumby,TX,Texas,48223,Hopkins
East Orosi,CA,California,6107,Tulare
Sunrise Beach Village,TX,Texas,48299,Llano
Cedar Point,TX,Texas,48373,Polk
Zayante,CA,California,6087,Santa Cruz
Manila,CA,California,6023,Humboldt
Wells,TX,Texas,48073,Cherokee
Clyde,CA,California,6013,Contra Costa
Los Olivos,CA,California,6083,Santa Barbara
Hilltop Lakes,TX,Texas,48289,Leon
Fairplay,CO,Colorado,8093,Park
Littlerock,CA,California,6037,Los Angeles
Brinnon,WA,Washington,53031,Jefferson
Grapeview,WA,Washington,53045,Mason
Knippa,TX,Texas,48463,Uvalde
Alhambra Valley,CA,California,6013,Contra Costa
Mountain Road,VA,Virginia,51083,Halifax
Foxfield,CO,Colorado,8005,Arapahoe
Indio Hills,CA,California,6065,Riverside
Scurry,TX,Texas,48257,Kaufman
Keysville,VA,Virginia,51037,Charlotte
Beulah Valley,CO,Colorado,8101,Pueblo
Loon Lake,WA,Washington,53065,Stevens
Hugo,CO,Colorado,8073,Lincoln
Damascus,VA,Virginia,51191,Washington
Holly,CO,Colorado,8099,Prowers
Sanderson,TX,Texas,48443,Terrell
Atlantic,VA,Virginia,51001,Accomack
Bailey's Prairie,TX,Texas,48039,Brazoria
Log Cabin,TX,Texas,48213,Henderson
Forest Ranch,CA,California,6007,Butte
Blue Ridge Shores,VA,Virginia,51109,Louisa
Toledo,WA,Washington,53041,Lewis
Valle Vista,TX,Texas,48427,Starr
Central City,CO,Colorado,8047,Gilpin
Payne Springs,TX,Texas,48213,Henderson
May Creek,WA,Washington,53061,Snohomish
Geyserville,CA,California,6097,Sonoma
Cluster Springs,VA,Virginia,51083,Halifax
Sierra Blanca,TX,Texas,48229,Hudspeth
Garza-Salinas II,TX,Texas,48427,Starr
Kiowa,CO,Colorado,8039,Elbert
Throckmorton,TX,Texas,48447,Throckmorton
Bixby,TX,Texas,48061,Cameron
Riverdale,VA,Virginia,51083,Halifax
Traver,CA,California,6107,Tulare
Point Blank,TX,Texas,48407,San Jacinto
Santa Clara,TX,Texas,48187,Guadalupe
East Alto Bonito,TX,Texas,48427,Starr
Atkins,VA,Virginia,51173,Smyth
Greeley Hill,CA,California,6043,Mariposa
Milford,TX,Texas,48139,Ellis
Antonito,CO,Colorado,8021,Conejos
Driscoll,TX,Texas,48355,Nueces
Concord,VA,Virginia,51031,Campbell
Carlsborg,WA,Washington,53009,Clallam
McLean,TX,Texas,48179,Gray
Mertzon,TX,Texas,48235,Irion
Bootjack,CA,California,6043,Mariposa
Bingen,WA,Washington,53039,Klickitat
Oak Ridge,TX,Texas,48257,Kaufman
Lott,TX,Texas,48145,Falls
Lakeshore Gardens-Hidden Acres,TX,Texas,48409,San Patricio
Rich Creek,VA,Virginia,51071,Giles
Middletown,CA,California,6033,Lake
Tuscola,TX,Texas,48441,Taylor
Indianola,CA,California,6023,Humboldt
Concrete,WA,Washington,53057,Skagit
Cherry Grove,WA,Washington,53011,Clark
Grand View Estates,CO,Colorado,8035,Douglas
Falcon Lake Estates,TX,Texas,48505,Zapata
Pueblo Nuevo,TX,Texas,48479,Webb
Ector,TX,Texas,48147,Fannin
Butte Valley,CA,California,6007,Butte
Carbonado,WA,Washington,53053,Pierce
Chilton,TX,Texas,48145,Falls
Glen Ellen,CA,California,6097,Sonoma
D'Hanis,TX,Texas,48325,Medina
Hot Sulphur Springs,CO,Colorado,8049,Grand
Camp Wood,TX,Texas,48385,Real
Burke,TX,Texas,48005,Angelina
Como,TX,Texas,48223,Hopkins
Plum Grove,TX,Texas,48291,Liberty
Rancho Chico,TX,Texas,48409,San Patricio
Green Mountain Falls,CO,Colorado,8119,Teller
Grayland,WA,Washington,53027,Grays Harbor
Noonday,TX,Texas,48423,Smith
Challenge-Brownsville,CA,California,6115,Yuba
Etna,CA,California,6093,Siskiyou
Kenwood,CA,California,6097,Sonoma
Delft Colony,CA,California,6107,Tulare
Pine Harbor,TX,Texas,48315,Marion
Pateros,WA,Washington,53047,Okanogan
Nucla,CO,Colorado,8085,Montrose
Williamsburg,CO,Colorado,8043,Fremont
Hickman,CA,California,6099,Stanislaus
Hillcrest,TX,Texas,48039,Brazoria
Riverview,VA,Virginia,51195,Wise
Zavalla,TX,Texas,48005,Angelina
Avondale,CO,Colorado,8101,Pueblo
Normangee,TX,Texas,48289,Leon
Big Thicket Lake Estates,TX,Texas,48291,Liberty
New River,VA,Virginia,51155,Pulaski
Big Wells,TX,Texas,48127,Dimmit
Loyalton,CA,California,6091,Sierra
Tangier,VA,Virginia,51001,Accomack
Motley,VA,Virginia,51143,Pittsylvania
Holiday Beach,TX,Texas,48007,Aransas
Collbran,CO,Colorado,8077,Mesa
Vaughn,WA,Washington,53053,Pierce
Quilcene,WA,Washington,53031,Jefferson
Inyokern,CA,California,6029,Kern
San Ygnacio,TX,Texas,48505,Zapata
River Road,WA,Washington,53009,Clallam
Pecan Hill,TX,Texas,48139,Ellis
Ridgeway,VA,Virginia,51089,Henry
Kenefick,TX,Texas,48291,Liberty
Linn,TX,Texas,48215,Hidalgo
Lone Oak,TX,Texas,48231,Hunt
Oakville,WA,Washington,53027,Grays Harbor
Fort Jones,CA,California,6093,Siskiyou
Mokelumne Hill,CA,California,6009,Calaveras
Cohassett Beach,WA,Washington,53027,Grays Harbor
Opal,VA,Virginia,51061,Fauquier
Falls City,TX,Texas,48255,Karnes
Bardwell,TX,Texas,48139,Ellis
Silverton,TX,Texas,48045,Briscoe
North Gate,CA,California,6013,Contra Costa
Gasquet,CA,California,6015,Del Norte
North Pearsall,TX,Texas,48163,Frio
Westover Hills,TX,Texas,48439,Tarrant
Tres Pinos,CA,California,6069,San Benito
Trenton,TX,Texas,48147,Fannin
Detroit,TX,Texas,48387,Red River
Calpella,CA,California,6045,Mendocino
Junction City,CA,California,6105,Trinity
Kress,TX,Texas,48437,Swisher
McDade,TX,Texas,48021,Bastrop
Millville,CA,California,6089,Shasta
Point Comfort,TX,Texas,48057,Calhoun
Beasley,TX,Texas,48157,Fort Bend
West Alto Bonito,TX,Texas,48427,Starr
Pe Ell,WA,Washington,53041,Lewis
Nocona Hills,TX,Texas,48337,Montague
Ricardo,TX,Texas,48273,Kleberg
Chillicothe,TX,Texas,48197,Hardeman
Carrizo Hill,TX,Texas,48127,Dimmit
Lytle Creek,CA,California,6071,San Bernardino
